date,item_id,dept_id,cat_id,store_id,forecast_sales,recommended_stock
2016-04-25,FOODS_1_067,FOODS_1,FOODS,CA_1,0.25374554743184885,1
2016-04-25,FOODS_1_068,FOODS_1,FOODS,CA_1,3.902535693017448e-08,1
2016-04-25,FOODS_1_069,FOODS_1,FOODS,CA_1,0.8208592462179372,1
2016-04-25,FOODS_1_070,FOODS_1,FOODS,CA_1,0.2546962553286975,1
2016-04-25,FOODS_1_071,FOODS_1,FOODS,CA_1,0.8841848605901813,1
2016-04-25,FOODS_1_072,FOODS_1,FOODS,CA_1,0.09569194057135169,1
2016-04-25,FOODS_1_073,FOODS_1,FOODS,CA_1,0.8179470413312662,1
2016-04-25,FOODS_1_074,FOODS_1,FOODS,CA_1,1.522570467326648,2
2016-04-25,FOODS_1_075,FOODS_1,FOODS,CA_1,0.712020713993105,1
2016-04-25,FOODS_1_076,FOODS_1,FOODS,CA_1,1.2679673530183022,2
2016-04-25,FOODS_1_077,FOODS_1,FOODS,CA_1,0.0003053872929962785,1
2016-04-25,FOODS_1_078,FOODS_1,FOODS,CA_1,0.2690283408169693,1
2016-04-25,FOODS_1_079,FOODS_1,FOODS,CA_1,2.1415267742080112e-07,1
2016-04-25,FOODS_1_080,FOODS_1,FOODS,CA_1,0.700989265197226,1
2016-04-25,FOODS_1_081,FOODS_1,FOODS,CA_1,0.6131996909524088,1
2016-04-25,FOODS_1_082,FOODS_1,FOODS,CA_1,6.64357030824551,7
2016-04-25,FOODS_1_083,FOODS_1,FOODS,CA_1,0.9068234253637096,1
2016-04-25,FOODS_1_084,FOODS_1,FOODS,CA_1,1.3766118428675955e-07,1
2016-04-25,FOODS_1_085,FOODS_1,FOODS,CA_1,8.741086875172494,9
2016-04-25,FOODS_1_086,FOODS_1,FOODS,CA_1,6.214860871965983,7
2016-04-25,FOODS_1_087,FOODS_1,FOODS,CA_1,2.744244248081292,3
2016-04-25,FOODS_1_088,FOODS_1,FOODS,CA_1,0.9655184910939724,1
2016-04-25,FOODS_1_089,FOODS_1,FOODS,CA_1,0.05251225400595482,1
2016-04-25,FOODS_1_090,FOODS_1,FOODS,CA_1,0.7629395853825026,1
2016-04-25,FOODS_1_091,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_092,FOODS_1,FOODS,CA_1,0.9060608723298784,1
2016-04-25,FOODS_1_093,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_094,FOODS_1,FOODS,CA_1,0.5741647596520402,1
2016-04-25,FOODS_1_095,FOODS_1,FOODS,CA_1,4.019168050246022e-05,1
2016-04-25,FOODS_1_096,FOODS_1,FOODS,CA_1,0.014751191372795965,1
2016-04-25,FOODS_1_097,FOODS_1,FOODS,CA_1,1.6462368624622565,2
2016-04-25,FOODS_1_098,FOODS_1,FOODS,CA_1,2.691956959926843e-05,1
2016-04-25,FOODS_1_099,FOODS_1,FOODS,CA_1,9.642576653747712,10
2016-04-25,FOODS_1_101,FOODS_1,FOODS,CA_1,3.2078019271876005e-09,1
2016-04-25,FOODS_1_102,FOODS_1,FOODS,CA_1,0.03737999147732765,1
2016-04-25,FOODS_1_103,FOODS_1,FOODS,CA_1,1.2054967647119632,2
2016-04-25,FOODS_1_104,FOODS_1,FOODS,CA_1,1.2671105882059583,2
2016-04-25,FOODS_1_105,FOODS_1,FOODS,CA_1,1.2800628235109175,2
2016-04-25,FOODS_1_106,FOODS_1,FOODS,CA_1,1.1882205079466575,2
2016-04-25,FOODS_1_107,FOODS_1,FOODS,CA_1,2.3222888530048246e-06,1
2016-04-25,FOODS_1_108,FOODS_1,FOODS,CA_1,1.0805763435332505,2
2016-04-25,FOODS_1_109,FOODS_1,FOODS,CA_1,0.5409964374332102,1
2016-04-25,FOODS_1_110,FOODS_1,FOODS,CA_1,8.790537322024349e-08,1
2016-04-25,FOODS_1_111,FOODS_1,FOODS,CA_1,0.1301368855207174,1
2016-04-25,FOODS_1_112,FOODS_1,FOODS,CA_1,1.7608464077089232,2
2016-04-25,FOODS_1_113,FOODS_1,FOODS,CA_1,7.661707485068117e-05,1
2016-04-25,FOODS_1_114,FOODS_1,FOODS,CA_1,0.20789255186824865,1
2016-04-25,FOODS_1_115,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_116,FOODS_1,FOODS,CA_1,0.4378478080275083,1
2016-04-25,FOODS_1_117,FOODS_1,FOODS,CA_1,1.2000806259915262,2
2016-04-25,FOODS_1_118,FOODS_1,FOODS,CA_1,0.9420183987405845,1
2016-04-25,FOODS_1_119,FOODS_1,FOODS,CA_1,9.011802932639472e-08,1
2016-04-25,FOODS_1_120,FOODS_1,FOODS,CA_1,0.0032007122921553586,1
2016-04-25,FOODS_1_121,FOODS_1,FOODS,CA_1,0.5789696780616824,1
2016-04-25,FOODS_1_122,FOODS_1,FOODS,CA_1,0.9550423755587165,1
2016-04-25,FOODS_1_123,FOODS_1,FOODS,CA_1,0.13374056726691994,1
2016-04-25,FOODS_1_124,FOODS_1,FOODS,CA_1,0.9646614409151749,1
2016-04-25,FOODS_1_125,FOODS_1,FOODS,CA_1,1.0171778389794208,2
2016-04-25,FOODS_1_126,FOODS_1,FOODS,CA_1,2.0680916230665823e-08,1
2016-04-25,FOODS_1_127,FOODS_1,FOODS,CA_1,0.674494880709441,1
2016-04-25,FOODS_1_128,FOODS_1,FOODS,CA_1,0.1550266703270391,1
2016-04-25,FOODS_1_129,FOODS_1,FOODS,CA_1,0.43664421641287976,1
2016-04-25,FOODS_1_130,FOODS_1,FOODS,CA_1,2.088068394689978,3
2016-04-25,FOODS_1_131,FOODS_1,FOODS,CA_1,0.4169146939676188,1
2016-04-25,FOODS_1_132,FOODS_1,FOODS,CA_1,1.0082794253702414,2
2016-04-25,FOODS_1_133,FOODS_1,FOODS,CA_1,0.5868912082209744,1
2016-04-25,FOODS_1_134,FOODS_1,FOODS,CA_1,0.028477021510070692,1
2016-04-25,FOODS_1_135,FOODS_1,FOODS,CA_1,0.04134407216031483,1
2016-04-25,FOODS_1_136,FOODS_1,FOODS,CA_1,0.10409378885506938,1
2016-04-25,FOODS_1_137,FOODS_1,FOODS,CA_1,3.2748624165908105,4
2016-04-25,FOODS_1_138,FOODS_1,FOODS,CA_1,0.22102269255969387,1
2016-04-25,FOODS_1_139,FOODS_1,FOODS,CA_1,3.6298797708653368,4
2016-04-25,FOODS_1_140,FOODS_1,FOODS,CA_1,0.023813615323725255,1
2016-04-25,FOODS_1_141,FOODS_1,FOODS,CA_1,0.28837938201196306,1
2016-04-25,FOODS_1_142,FOODS_1,FOODS,CA_1,0.8612361196329992,1
2016-04-25,FOODS_1_143,FOODS_1,FOODS,CA_1,0.6869609875067326,1
2016-04-25,FOODS_1_144,FOODS_1,FOODS,CA_1,0.8287937590279492,1
2016-04-25,FOODS_1_145,FOODS_1,FOODS,CA_1,1.3060132733788896,2
2016-04-25,FOODS_1_146,FOODS_1,FOODS,CA_1,0.8693081022125418,1
2016-04-25,FOODS_1_147,FOODS_1,FOODS,CA_1,0.008872319937319002,1
2016-04-25,FOODS_1_148,FOODS_1,FOODS,CA_1,5.303182087655163e-06,1
2016-04-25,FOODS_1_149,FOODS_1,FOODS,CA_1,1.0926585558571555,2
2016-04-25,FOODS_1_150,FOODS_1,FOODS,CA_1,0.861077230002473,1
2016-04-25,FOODS_1_151,FOODS_1,FOODS,CA_1,1.8812801771630315e-05,1
2016-04-25,FOODS_1_152,FOODS_1,FOODS,CA_1,0.5422838180407675,1
2016-04-25,FOODS_1_153,FOODS_1,FOODS,CA_1,2.857390406059988,3
2016-04-25,FOODS_1_154,FOODS_1,FOODS,CA_1,2.25278710641212,3
2016-04-25,FOODS_1_155,FOODS_1,FOODS,CA_1,1.3780438657341056,2
2016-04-25,FOODS_1_156,FOODS_1,FOODS,CA_1,1.1306342152196893,2
2016-04-25,FOODS_1_157,FOODS_1,FOODS,CA_1,0.0026397483015016755,1
2016-04-25,FOODS_1_158,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_159,FOODS_1,FOODS,CA_1,9.819797791513147e-06,1
2016-04-25,FOODS_1_160,FOODS_1,FOODS,CA_1,0.21563614864574687,1
2016-04-25,FOODS_1_161,FOODS_1,FOODS,CA_1,3.0003544535938076,4
2016-04-25,FOODS_1_162,FOODS_1,FOODS,CA_1,2.566571345739415,3
2016-04-25,FOODS_1_163,FOODS_1,FOODS,CA_1,0.0027508073554050622,1
2016-04-25,FOODS_1_164,FOODS_1,FOODS,CA_1,0.0923321432180188,1
2016-04-25,FOODS_1_166,FOODS_1,FOODS,CA_1,2.4149711551130406,3
2016-04-25,FOODS_1_167,FOODS_1,FOODS,CA_1,0.10664263823059832,1
2016-04-25,FOODS_1_168,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_169,FOODS_1,FOODS,CA_1,0.09862125718092742,1
2016-04-25,FOODS_1_170,FOODS_1,FOODS,CA_1,2.2783294537846563,3
2016-04-25,FOODS_1_171,FOODS_1,FOODS,CA_1,0.001612261015651926,1
2016-04-25,FOODS_1_172,FOODS_1,FOODS,CA_1,2.2456843567002145,3
2016-04-25,FOODS_1_173,FOODS_1,FOODS,CA_1,2.6729652317466845,3
2016-04-25,FOODS_1_174,FOODS_1,FOODS,CA_1,1.076736854144642,2
2016-04-25,FOODS_1_175,FOODS_1,FOODS,CA_1,0.4522303139509735,1
2016-04-25,FOODS_1_176,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_177,FOODS_1,FOODS,CA_1,1.1939446275280683,2
2016-04-25,FOODS_1_178,FOODS_1,FOODS,CA_1,0.13548098231339778,1
2016-04-25,FOODS_1_179,FOODS_1,FOODS,CA_1,0.039777772075581676,1
2016-04-25,FOODS_1_180,FOODS_1,FOODS,CA_1,0.44597464444480284,1
2016-04-25,FOODS_1_181,FOODS_1,FOODS,CA_1,3.1004413234380133,4
2016-04-25,FOODS_1_182,FOODS_1,FOODS,CA_1,0.8552786602715934,1
2016-04-25,FOODS_1_183,FOODS_1,FOODS,CA_1,2.474258597439291,3
2016-04-25,FOODS_1_184,FOODS_1,FOODS,CA_1,1.5488771488401396,2
2016-04-25,FOODS_1_185,FOODS_1,FOODS,CA_1,1.01530487413778,2
2016-04-25,FOODS_1_186,FOODS_1,FOODS,CA_1,0.5590402944976127,1
2016-04-25,FOODS_1_187,FOODS_1,FOODS,CA_1,0.8129019512222581,1
2016-04-25,FOODS_1_188,FOODS_1,FOODS,CA_1,1.4817479703783447,2
2016-04-25,FOODS_1_189,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_190,FOODS_1,FOODS,CA_1,0.36564203044770227,1
2016-04-25,FOODS_1_191,FOODS_1,FOODS,CA_1,0.07772721373313367,1
2016-04-25,FOODS_1_192,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_193,FOODS_1,FOODS,CA_1,0.07676511601059736,1
2016-04-25,FOODS_1_194,FOODS_1,FOODS,CA_1,1.691458173044296,2
2016-04-25,FOODS_1_195,FOODS_1,FOODS,CA_1,0.982666158941601,1
2016-04-25,FOODS_1_196,FOODS_1,FOODS,CA_1,0.6374742428905092,1
2016-04-25,FOODS_1_197,FOODS_1,FOODS,CA_1,0.37823375789054714,1
2016-04-25,FOODS_1_198,FOODS_1,FOODS,CA_1,0.2856154403150773,1
2016-04-25,FOODS_1_199,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_200,FOODS_1,FOODS,CA_1,7.555432797769771,8
2016-04-25,FOODS_1_201,FOODS_1,FOODS,CA_1,1.9800874522234524,2
2016-04-25,FOODS_1_202,FOODS_1,FOODS,CA_1,0.5055192540282475,1
2016-04-25,FOODS_1_203,FOODS_1,FOODS,CA_1,0.30102210655353995,1
2016-04-25,FOODS_1_204,FOODS_1,FOODS,CA_1,3.095729902821996,4
2016-04-25,FOODS_1_205,FOODS_1,FOODS,CA_1,0.08002392696491509,1
2016-04-25,FOODS_1_206,FOODS_1,FOODS,CA_1,1.8072566498326044,2
2016-04-25,FOODS_1_207,FOODS_1,FOODS,CA_1,1.0414403220619337,2
2016-04-25,FOODS_1_208,FOODS_1,FOODS,CA_1,1.2933779340105163,2
2016-04-25,FOODS_1_209,FOODS_1,FOODS,CA_1,0.0,0
2016-04-25,FOODS_1_210,FOODS_1,FOODS,CA_1,5.724614118251234e-07,1
2016-04-25,FOODS_1_211,FOODS_1,FOODS,CA_1,0.013637699149062559,1
2016-04-25,FOODS_1_212,FOODS_1,FOODS,CA_1,1.318668223988622e-05,1
2016-04-25,FOODS_1_213,FOODS_1,FOODS,CA_1,0.31802012305555827,1
2016-04-25,FOODS_1_214,FOODS_1,FOODS,CA_1,0.7292758155350256,1
2016-04-25,FOODS_1_215,FOODS_1,FOODS,CA_1,0.07622686037061091,1
2016-04-25,FOODS_1_216,FOODS_1,FOODS,CA_1,0.7007468395170916,1
2016-04-25,FOODS_1_217,FOODS_1,FOODS,CA_1,2.565694442901568,3
2016-04-25,FOODS_1_218,FOODS_1,FOODS,CA_1,7.519364508220973,8
2016-04-25,FOODS_1_219,FOODS_1,FOODS,CA_1,3.3392390090381574,4
2016-04-25,FOODS_2_001,FOODS_2,FOODS,CA_1,1.0388287852284128,2
2016-04-25,FOODS_2_002,FOODS_2,FOODS,CA_1,1.0602606938118897,2
2016-04-25,FOODS_2_003,FOODS_2,FOODS,CA_1,0.7021757274070725,1
2016-04-25,FOODS_2_004,FOODS_2,FOODS,CA_1,0.9151191559198047,1
2016-04-25,FOODS_2_005,FOODS_2,FOODS,CA_1,0.192844328102631,1
2016-04-25,FOODS_2_006,FOODS_2,FOODS,CA_1,0.25045443446455146,1
2016-04-25,FOODS_2_007,FOODS_2,FOODS,CA_1,0.3745330566599111,1
2016-04-25,FOODS_2_008,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_009,FOODS_2,FOODS,CA_1,0.4450761720487067,1
2016-04-25,FOODS_2_010,FOODS_2,FOODS,CA_1,0.6707225828847351,1
2016-04-25,FOODS_2_011,FOODS_2,FOODS,CA_1,0.5212934473663385,1
2016-04-25,FOODS_2_012,FOODS_2,FOODS,CA_1,0.022494815359464283,1
2016-04-25,FOODS_2_013,FOODS_2,FOODS,CA_1,4.799619061542238,5
2016-04-25,FOODS_2_014,FOODS_2,FOODS,CA_1,1.7203330658996436,2
2016-04-25,FOODS_2_015,FOODS_2,FOODS,CA_1,0.034038196771335606,1
2016-04-25,FOODS_2_016,FOODS_2,FOODS,CA_1,4.937540569831031,5
2016-04-25,FOODS_2_017,FOODS_2,FOODS,CA_1,0.23735600306282106,1
2016-04-25,FOODS_2_018,FOODS_2,FOODS,CA_1,0.6473141804180805,1
2016-04-25,FOODS_2_019,FOODS_2,FOODS,CA_1,18.803761672750415,19
2016-04-25,FOODS_2_020,FOODS_2,FOODS,CA_1,0.18831519402186314,1
2016-04-25,FOODS_2_021,FOODS_2,FOODS,CA_1,3.719389797087374,4
2016-04-25,FOODS_2_022,FOODS_2,FOODS,CA_1,1.3761515903089763,2
2016-04-25,FOODS_2_023,FOODS_2,FOODS,CA_1,0.17205305771735974,1
2016-04-25,FOODS_2_024,FOODS_2,FOODS,CA_1,1.4763313938435163,2
2016-04-25,FOODS_2_025,FOODS_2,FOODS,CA_1,0.5045918580350846,1
2016-04-25,FOODS_2_026,FOODS_2,FOODS,CA_1,1.0876201873470324,2
2016-04-25,FOODS_2_027,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_028,FOODS_2,FOODS,CA_1,0.007058802923577186,1
2016-04-25,FOODS_2_029,FOODS_2,FOODS,CA_1,5.125988058340747,6
2016-04-25,FOODS_2_030,FOODS_2,FOODS,CA_1,4.000351171747351,5
2016-04-25,FOODS_2_031,FOODS_2,FOODS,CA_1,3.022344079156851e-07,1
2016-04-25,FOODS_2_032,FOODS_2,FOODS,CA_1,1.615749056848559e-07,1
2016-04-25,FOODS_2_033,FOODS_2,FOODS,CA_1,3.433801968093089,4
2016-04-25,FOODS_2_034,FOODS_2,FOODS,CA_1,0.742129583531441,1
2016-04-25,FOODS_2_035,FOODS_2,FOODS,CA_1,0.9877771118983921,1
2016-04-25,FOODS_2_036,FOODS_2,FOODS,CA_1,2.0760237424114547,3
2016-04-25,FOODS_2_037,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_038,FOODS_2,FOODS,CA_1,0.3605056646694585,1
2016-04-25,FOODS_2_039,FOODS_2,FOODS,CA_1,0.053022575379048795,1
2016-04-25,FOODS_2_040,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_041,FOODS_2,FOODS,CA_1,0.5512412056339587,1
2016-04-25,FOODS_2_042,FOODS_2,FOODS,CA_1,2.678609019862934e-07,1
2016-04-25,FOODS_2_043,FOODS_2,FOODS,CA_1,1.353573414669428,2
2016-04-25,FOODS_2_044,FOODS_2,FOODS,CA_1,0.8542290881298084,1
2016-04-25,FOODS_2_045,FOODS_2,FOODS,CA_1,1.09768682808636,2
2016-04-25,FOODS_2_046,FOODS_2,FOODS,CA_1,0.02693676903214751,1
2016-04-25,FOODS_2_047,FOODS_2,FOODS,CA_1,0.8840530115524339,1
2016-04-25,FOODS_2_048,FOODS_2,FOODS,CA_1,0.05249494640290167,1
2016-04-25,FOODS_2_049,FOODS_2,FOODS,CA_1,0.3651261151258635,1
2016-04-25,FOODS_2_050,FOODS_2,FOODS,CA_1,1.0423874596527012,2
2016-04-25,FOODS_2_051,FOODS_2,FOODS,CA_1,1.6084228336737214,2
2016-04-25,FOODS_2_052,FOODS_2,FOODS,CA_1,3.343038776336392,4
2016-04-25,FOODS_2_053,FOODS_2,FOODS,CA_1,0.19493564014178,1
2016-04-25,FOODS_2_054,FOODS_2,FOODS,CA_1,2.51594053557651,3
2016-04-25,FOODS_2_055,FOODS_2,FOODS,CA_1,1.0132715702367041,2
2016-04-25,FOODS_2_056,FOODS_2,FOODS,CA_1,1.1387030790180535,2
2016-04-25,FOODS_2_057,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_058,FOODS_2,FOODS,CA_1,0.006772875660342084,1
2016-04-25,FOODS_2_059,FOODS_2,FOODS,CA_1,1.121355289259016,2
2016-04-25,FOODS_2_060,FOODS_2,FOODS,CA_1,1.9174851265405324,2
2016-04-25,FOODS_2_061,FOODS_2,FOODS,CA_1,0.6429474716367204,1
2016-04-25,FOODS_2_062,FOODS_2,FOODS,CA_1,0.9262249248995075,1
2016-04-25,FOODS_2_063,FOODS_2,FOODS,CA_1,2.188898418640145,3
2016-04-25,FOODS_2_064,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_065,FOODS_2,FOODS,CA_1,1.3401768793939886,2
2016-04-25,FOODS_2_066,FOODS_2,FOODS,CA_1,0.17595799533927547,1
2016-04-25,FOODS_2_067,FOODS_2,FOODS,CA_1,2.6228061868435525e-07,1
2016-04-25,FOODS_2_068,FOODS_2,FOODS,CA_1,0.000446512773599454,1
2016-04-25,FOODS_2_069,FOODS_2,FOODS,CA_1,0.20859587227120252,1
2016-04-25,FOODS_2_070,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_071,FOODS_2,FOODS,CA_1,0.028801594277260145,1
2016-04-25,FOODS_2_072,FOODS_2,FOODS,CA_1,1.0824980971325446,2
2016-04-25,FOODS_2_073,FOODS_2,FOODS,CA_1,0.10312084114908081,1
2016-04-25,FOODS_2_074,FOODS_2,FOODS,CA_1,3.2411978860081687,4
2016-04-25,FOODS_2_075,FOODS_2,FOODS,CA_1,3.2464471878682537,4
2016-04-25,FOODS_2_076,FOODS_2,FOODS,CA_1,0.11783863673297303,1
2016-04-25,FOODS_2_077,FOODS_2,FOODS,CA_1,1.1326445356890245,2
2016-04-25,FOODS_2_078,FOODS_2,FOODS,CA_1,1.4574162897683725,2
2016-04-25,FOODS_2_079,FOODS_2,FOODS,CA_1,0.4847063754086537,1
2016-04-25,FOODS_2_080,FOODS_2,FOODS,CA_1,2.734389999434408e-07,1
2016-04-25,FOODS_2_081,FOODS_2,FOODS,CA_1,3.156273632099133,4
2016-04-25,FOODS_2_082,FOODS_2,FOODS,CA_1,3.148290451463951,4
2016-04-25,FOODS_2_083,FOODS_2,FOODS,CA_1,0.762576888800212,1
2016-04-25,FOODS_2_084,FOODS_2,FOODS,CA_1,1.0366031852638964,2
2016-04-25,FOODS_2_085,FOODS_2,FOODS,CA_1,0.6732730824234103,1
2016-04-25,FOODS_2_086,FOODS_2,FOODS,CA_1,1.0962507626862374,2
2016-04-25,FOODS_2_087,FOODS_2,FOODS,CA_1,0.046516519655120735,1
2016-04-25,FOODS_2_088,FOODS_2,FOODS,CA_1,0.47064956092997484,1
2016-04-25,FOODS_2_089,FOODS_2,FOODS,CA_1,0.6650010493061939,1
2016-04-25,FOODS_2_090,FOODS_2,FOODS,CA_1,0.020517027835103584,1
2016-04-25,FOODS_2_091,FOODS_2,FOODS,CA_1,0.9756018212234097,1
2016-04-25,FOODS_2_092,FOODS_2,FOODS,CA_1,0.07851039724550948,1
2016-04-25,FOODS_2_093,FOODS_2,FOODS,CA_1,1.026499114773285,2
2016-04-25,FOODS_2_094,FOODS_2,FOODS,CA_1,0.013990958193344994,1
2016-04-25,FOODS_2_095,FOODS_2,FOODS,CA_1,0.02225659907940209,1
2016-04-25,FOODS_2_096,FOODS_2,FOODS,CA_1,0.0,0
2016-04-25,FOODS_2_097,FOODS_2,FOODS,CA_1,0.12594600124990743,1
2016-04-25,FOODS_2_099,FOODS_2,FOODS,CA_1,0.8897452266794156,1
2016-04-25,FOODS_2_100,FOODS_2,FOODS,CA_1,1.045666365125894,2
2016-04-25,FOODS_2_101,FOODS_2,FOODS,CA_1,2.192296381563695,3
2016-04-25,FOODS_2_102,FOODS_2,FOODS,CA_1,0.1238028006484753,1
2016-04-25,FOODS_2_103,FOODS_2,FOODS,CA_1,1.0855388865923445,2
